setting,dataset,model,repeat,coalition,coalition_key,coalition_size,loss,train_rows
wine__forest,wine,forest,3,feature_noise,feature_noise,1,0.037037037037037035,124
wine__forest,wine,forest,3,target_noise,target_noise,1,0.037037037037037035,124
wine__forest,wine,forest,3,duplicate_rows,duplicate_rows,1,0.0,143
wine__forest,wine,forest,3,feature_noise|missing_cells,feature_noise|missing_cells,2,0.037037037037037035,124
wine__forest,wine,forest,3,missing_cells|target_noise,missing_cells|target_noise,2,0.05555555555555555,124
wine__forest,wine,forest,3,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.037037037037037035,143
wine__forest,wine,forest,3,feature_noise|target_noise,feature_noise|target_noise,2,0.018518518518518517,124
wine__forest,wine,forest,3,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.018518518518518517,143
wine__forest,wine,forest,3,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.018518518518518517,143
wine__forest,wine,forest,3,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.05555555555555555,124
wine__forest,wine,forest,3,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.037037037037037035,143
wine__forest,wine,forest,3,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.05555555555555555,143
wine__forest,wine,forest,3,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.018518518518518517,143
wine__forest,wine,forest,3,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.037037037037037035,143
wine__forest,wine,forest,4,EMPTY,EMPTY,0,0.018518518518518517,124
wine__forest,wine,forest,4,missing_cells,missing_cells,1,0.05555555555555555,124
wine__forest,wine,forest,4,feature_noise,feature_noise,1,0.037037037037037035,124
wine__forest,wine,forest,4,target_noise,target_noise,1,0.018518518518518517,124
wine__forest,wine,forest,4,duplicate_rows,duplicate_rows,1,0.018518518518518517,143
wine__forest,wine,forest,4,feature_noise|missing_cells,feature_noise|missing_cells,2,0.018518518518518517,124
wine__forest,wine,forest,4,missing_cells|target_noise,missing_cells|target_noise,2,0.018518518518518517,124
wine__forest,wine,forest,4,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.05555555555555555,143
wine__forest,wine,forest,4,feature_noise|target_noise,feature_noise|target_noise,2,0.037037037037037035,124
wine__forest,wine,forest,4,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.018518518518518517,143
wine__forest,wine,forest,4,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.018518518518518517,143
wine__forest,wine,forest,4,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.037037037037037035,124
wine__forest,wine,forest,4,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.018518518518518517,143
wine__forest,wine,forest,4,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.037037037037037035,143
wine__forest,wine,forest,4,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.037037037037037035,143
wine__forest,wine,forest,4,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.037037037037037035,143
wine__forest,wine,forest,5,EMPTY,EMPTY,0,0.018518518518518517,124
wine__forest,wine,forest,5,missing_cells,missing_cells,1,0.018518518518518517,124
wine__forest,wine,forest,5,feature_noise,feature_noise,1,0.018518518518518517,124
wine__forest,wine,forest,5,target_noise,target_noise,1,0.037037037037037035,124
wine__forest,wine,forest,5,duplicate_rows,duplicate_rows,1,0.037037037037037035,143
wine__forest,wine,forest,5,feature_noise|missing_cells,feature_noise|missing_cells,2,0.0,124
wine__forest,wine,forest,5,missing_cells|target_noise,missing_cells|target_noise,2,0.037037037037037035,124
wine__forest,wine,forest,5,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.018518518518518517,143
wine__forest,wine,forest,5,feature_noise|target_noise,feature_noise|target_noise,2,0.07407407407407407,124
wine__forest,wine,forest,5,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.018518518518518517,143
wine__forest,wine,forest,5,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.037037037037037035,143
wine__forest,wine,forest,5,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.07407407407407407,124
wine__forest,wine,forest,5,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.0,143
wine__forest,wine,forest,5,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.037037037037037035,143
wine__forest,wine,forest,5,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.07407407407407407,143
wine__forest,wine,forest,5,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.05555555555555555,143
wine__forest,wine,forest,6,EMPTY,EMPTY,0,0.0,124
wine__forest,wine,forest,6,missing_cells,missing_cells,1,0.018518518518518517,124
wine__forest,wine,forest,6,feature_noise,feature_noise,1,0.0,124
wine__forest,wine,forest,6,target_noise,target_noise,1,0.018518518518518517,124
wine__forest,wine,forest,6,duplicate_rows,duplicate_rows,1,0.018518518518518517,143
wine__forest,wine,forest,6,feature_noise|missing_cells,feature_noise|missing_cells,2,0.0,124
wine__forest,wine,forest,6,missing_cells|target_noise,missing_cells|target_noise,2,0.037037037037037035,124
wine__forest,wine,forest,6,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.018518518518518517,143
wine__forest,wine,forest,6,feature_noise|target_noise,feature_noise|target_noise,2,0.018518518518518517,124
wine__forest,wine,forest,6,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.0,143
wine__forest,wine,forest,6,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.018518518518518517,143
wine__forest,wine,forest,6,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.037037037037037035,124
wine__forest,wine,forest,6,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.018518518518518517,143
wine__forest,wine,forest,6,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.018518518518518517,143
wine__forest,wine,forest,6,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.018518518518518517,143
wine__forest,wine,forest,6,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.0,143
wine__forest,wine,forest,7,EMPTY,EMPTY,0,0.0,124
wine__forest,wine,forest,7,missing_cells,missing_cells,1,0.0,124
wine__forest,wine,forest,7,feature_noise,feature_noise,1,0.0,124
wine__forest,wine,forest,7,target_noise,target_noise,1,0.018518518518518517,124
wine__forest,wine,forest,7,duplicate_rows,duplicate_rows,1,0.0,143
wine__forest,wine,forest,7,feature_noise|missing_cells,feature_noise|missing_cells,2,0.0,124
wine__forest,wine,forest,7,missing_cells|target_noise,missing_cells|target_noise,2,0.0,124
wine__forest,wine,forest,7,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.0,143
wine__forest,wine,forest,7,feature_noise|target_noise,feature_noise|target_noise,2,0.018518518518518517,124
wine__forest,wine,forest,7,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.0,143
wine__forest,wine,forest,7,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.0,143
wine__forest,wine,forest,7,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.0,124
wine__forest,wine,forest,7,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.0,143
wine__forest,wine,forest,7,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.0,143
wine__forest,wine,forest,7,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.0,143
wine__forest,wine,forest,7,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.0,143
wine__forest,wine,forest,8,EMPTY,EMPTY,0,0.05555555555555555,124
wine__forest,wine,forest,8,missing_cells,missing_cells,1,0.037037037037037035,124
wine__forest,wine,forest,8,feature_noise,feature_noise,1,0.05555555555555555,124
wine__forest,wine,forest,8,target_noise,target_noise,1,0.05555555555555555,124
wine__forest,wine,forest,8,duplicate_rows,duplicate_rows,1,0.037037037037037035,143
wine__forest,wine,forest,8,feature_noise|missing_cells,feature_noise|missing_cells,2,0.09259259259259259,124
wine__forest,wine,forest,8,missing_cells|target_noise,missing_cells|target_noise,2,0.09259259259259259,124
wine__forest,wine,forest,8,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.05555555555555555,143
wine__forest,wine,forest,8,feature_noise|target_noise,feature_noise|target_noise,2,0.037037037037037035,124
wine__forest,wine,forest,8,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.07407407407407407,143
wine__forest,wine,forest,8,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.05555555555555555,143
wine__forest,wine,forest,8,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.07407407407407407,124
wine__forest,wine,forest,8,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.07407407407407407,143
wine__forest,wine,forest,8,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.05555555555555555,143
wine__forest,wine,forest,8,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.07407407407407407,143
wine__forest,wine,forest,8,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.07407407407407407,143
wine__forest,wine,forest,9,EMPTY,EMPTY,0,0.037037037037037035,124
wine__forest,wine,forest,9,missing_cells,missing_cells,1,0.037037037037037035,124
wine__forest,wine,forest,9,feature_noise,feature_noise,1,0.05555555555555555,124
wine__forest,wine,forest,9,target_noise,target_noise,1,0.037037037037037035,124
wine__forest,wine,forest,9,duplicate_rows,duplicate_rows,1,0.037037037037037035,143
wine__forest,wine,forest,9,feature_noise|missing_cells,feature_noise|missing_cells,2,0.05555555555555555,124
wine__forest,wine,forest,9,missing_cells|target_noise,missing_cells|target_noise,2,0.05555555555555555,124
wine__forest,wine,forest,9,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.037037037037037035,143
wine__forest,wine,forest,9,feature_noise|target_noise,feature_noise|target_noise,2,0.05555555555555555,124
wine__forest,wine,forest,9,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.05555555555555555,143
wine__forest,wine,forest,9,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.07407407407407407,143
wine__forest,wine,forest,9,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.09259259259259259,124
wine__forest,wine,forest,9,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.07407407407407407,143
wine__forest,wine,forest,9,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.07407407407407407,143
wine__forest,wine,forest,9,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.09259259259259259,143
wine__forest,wine,forest,9,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.09259259259259259,143
wine__forest,wine,forest,10,EMPTY,EMPTY,0,0.018518518518518517,124
wine__forest,wine,forest,10,missing_cells,missing_cells,1,0.018518518518518517,124
wine__forest,wine,forest,10,feature_noise,feature_noise,1,0.018518518518518517,124
wine__forest,wine,forest,10,target_noise,target_noise,1,0.018518518518518517,124
wine__forest,wine,forest,10,duplicate_rows,duplicate_rows,1,0.037037037037037035,143
wine__forest,wine,forest,10,feature_noise|missing_cells,feature_noise|missing_cells,2,0.018518518518518517,124
wine__forest,wine,forest,10,missing_cells|target_noise,missing_cells|target_noise,2,0.018518518518518517,124
wine__forest,wine,forest,10,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.018518518518518517,143
wine__forest,wine,forest,10,feature_noise|target_noise,feature_noise|target_noise,2,0.037037037037037035,124
wine__forest,wine,forest,10,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.018518518518518517,143
wine__forest,wine,forest,10,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.018518518518518517,143
wine__forest,wine,forest,10,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.018518518518518517,124
wine__forest,wine,forest,10,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.018518518518518517,143
wine__forest,wine,forest,10,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.018518518518518517,143
wine__forest,wine,forest,10,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.018518518518518517,143
wine__forest,wine,forest,10,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.018518518518518517,143
wine__forest,wine,forest,11,EMPTY,EMPTY,0,0.018518518518518517,124
wine__forest,wine,forest,11,missing_cells,missing_cells,1,0.018518518518518517,124
wine__forest,wine,forest,11,feature_noise,feature_noise,1,0.018518518518518517,124
wine__forest,wine,forest,11,target_noise,target_noise,1,0.0,124
wine__forest,wine,forest,11,duplicate_rows,duplicate_rows,1,0.037037037037037035,143
wine__forest,wine,forest,11,feature_noise|missing_cells,feature_noise|missing_cells,2,0.037037037037037035,124
wine__forest,wine,forest,11,missing_cells|target_noise,missing_cells|target_noise,2,0.037037037037037035,124
wine__forest,wine,forest,11,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.037037037037037035,143
wine__forest,wine,forest,11,feature_noise|target_noise,feature_noise|target_noise,2,0.037037037037037035,124
wine__forest,wine,forest,11,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.018518518518518517,143
wine__forest,wine,forest,11,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.018518518518518517,143
wine__forest,wine,forest,11,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.037037037037037035,124
wine__forest,wine,forest,11,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.018518518518518517,143
wine__forest,wine,forest,11,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.05555555555555555,143
wine__forest,wine,forest,11,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.05555555555555555,143
wine__forest,wine,forest,11,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.037037037037037035,143
diabetes__ridge,diabetes,ridge,0,EMPTY,EMPTY,0,0.33123049580760516,309
diabetes__ridge,diabetes,ridge,0,missing_cells,missing_cells,1,0.3248412271301338,309
diabetes__ridge,diabetes,ridge,0,feature_noise,feature_noise,1,0.386140272624368,309
diabetes__ridge,diabetes,ridge,0,target_noise,target_noise,1,0.32979394133632534,309
diabetes__ridge,diabetes,ridge,0,duplicate_rows,duplicate_rows,1,0.33271195299969125,355
diabetes__ridge,diabetes,ridge,0,feature_noise|missing_cells,feature_noise|missing_cells,2,0.3796948994448361,309
diabetes__ridge,diabetes,ridge,0,missing_cells|target_noise,missing_cells|target_noise,2,0.32191310553815883,309
